,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
0,0.6048582995951417,0.6151898734177215,0.41968911917098445,0.4989733059548254,0.5939909010489068,0.6547493049412361,0.005560241234338792,0.008731773480313385,0.7321335370936958,0.10616898134453807,0.10388890812757562,0.7318795245330234,0.2681204754669766,0.05367751060820364,0.17734375,0.11551063030410182,0.11551063030410182,0.9784615384615385,0.021538461538461506,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.6218623481781377,0.6386138613861386,0.44559585492227977,0.5249237029501527,0.6115174396562618,0.66005307721471,0.00032172750446080034,0.0005031150512941184,0.700938842360263,0.025313616158568086,0.024916023132596887,1.0801403430608154,0.08014034306081541,0.008359264497878327,0.012656250000000008,-0.0021484927510608404,0.010507757248939167,0.982834008097166,0.017165991902833966,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
2,0.665587044534413,0.6707818930041153,0.5630397236614854,0.612206572769953,0.6595686423185476,0.7265878406841062,0.028737712027553763,0.043637348025100046,0.6093974466545288,0.2350931458971339,0.2409530075838903,2.0181445712613404,1.0181445712613404,0.3155586987270156,0.13093749999999998,-0.22324809936350778,0.22324809936350778,0.997085020242915,0.00291497975708499,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
3,0.6591093117408907,0.6779279279279279,0.5198618307426598,0.5884652981427175,0.6509370129323055,0.7219567483887275,5.664944808025929e-06,8.715594815050705e-06,0.6862009291608068,0.003365283922183114,0.003387932726160392,1.0094818117206177,0.009481811720617683,0.032560113154172565,0.07171875,0.019579318422913716,0.05213943157708628,0.9933603238866396,0.00663967611336036,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
4,0.6623481781376518,0.6776315789473685,0.533678756476684,0.5971014492753624,0.6547966953115127,0.7078475820379967,0.020984161065029983,0.0321506946382005,0.6292016095043745,0.201130387690954,0.2036395747480694,1.8604770266315482,0.8604770266315482,0.26528995756718526,0.10484375000000001,-0.18506685378359264,0.18506685378359264,0.9721457489878542,0.02785425101214578,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
5,0.6566801619433198,0.6867469879518072,0.49222797927461137,0.5734406438631791,0.6470286237836471,0.7124655103416319,0.006694944130013064,0.010418634624442896,0.6784027969254279,0.1144736181770699,0.11344091606930545,1.4326817241227492,0.4326817241227492,0.13217821782178218,0.04953125,-0.09085473391089109,0.09085473391089109,0.9763562753036438,0.023643724696356228,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
0,0.5935222672064777,0.5321821036106751,0.6243093922651933,0.5745762711864407,0.5968367770574521,0.6398700220355762,0.02463166592504909,0.0365678350328046,0.4691508721739161,0.22103180880399528,0.22985725479508057,1.6227041993539455,0.6227041993539455,0.3192140269702597,0.1474967964296761,-0.2333554116999679,0.2333554116999679,0.9826720647773279,0.017327935222672064,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.6137651821862348,0.5544554455445545,0.6187845303867403,0.5848563968668408,0.6143055599910581,0.6554067000926133,0.0010112075528216358,0.001500862553164471,0.5288069798448994,0.044953946924935095,0.046764101341146225,1.1014735597062737,0.1014735597062737,0.10428906273781613,0.015925058548009408,-0.04418200209490336,0.06010706064291277,0.9813765182186235,0.018623481781376516,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
2,0.6550607287449393,0.6285714285714286,0.5267034990791897,0.5731462925851704,0.6412419229499995,0.7170211520241857,0.022524083944548995,0.03431880238175224,0.5712357904732731,0.20847622826314377,0.20926310768916295,1.8908629441624365,0.8908629441624365,0.28810386289610673,0.1267023109893509,-0.2074030869427288,0.2074030869427288,0.997246963562753,0.002753036437247003,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
3,0.6728744939271255,0.6597701149425287,0.5285451197053407,0.5869120654396728,0.6573361436676992,0.7203664079881625,1.234137550154557e-06,1.8938041806747912e-06,0.6541290566281532,0.0015709276984642202,0.0015614531166604495,1.0044456658799186,0.00444566587991857,0.059465465282639796,0.06925014360832485,0.004892339162842527,0.06435780444548232,0.9949797570850203,0.005020242914979711,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
