,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
8,0.745,0.7738095238095238,0.9090909090909091,0.8360128617363344,0.6212121212121212,0.7543859649122807,0.006384041329491219,0.023745339640535688,0.9305663415967237,0.13248943335756708,0.34693877551020413,1.6938775510204083,0.6938775510204083,0.588095238095238,0.3392857142857143,-0.12440476190476185,0.46369047619047615,0.8180000000000001,0.18199999999999994,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
9,0.755,0.79375,0.8881118881118881,0.8382838283828383,0.6545822598454177,0.7513188565820145,0.004578560320398738,0.015301612734785143,0.9135040750603841,0.10714285714285737,0.30612244897959184,1.6122448979591837,0.6122448979591837,0.5666666666666667,0.4285714285714286,-0.06904761904761902,0.4976190476190476,0.7969999999999999,0.20300000000000007,LogisticRegression,Reweighing,"('LogisticRegression', 'Reweighing')"
10,0.67,0.7769784172661871,0.7552447552447552,0.7659574468085106,0.605692553060974,0.6056925530609741,0.0001510764782082681,0.00042372905684247183,0.8885807019675737,0.017065630080690182,0.056122448979591844,0.9251700680272109,0.07482993197278909,0.09047619047619049,0.4642857142857143,0.1869047619047619,0.2773809523809524,0.696,0.30400000000000005,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
11,0.66,0.7819548872180451,0.7272727272727273,0.753623188405797,0.6092503987240829,0.6092503987240829,0.0011779685403265766,0.003202296823169503,0.8375133573935939,0.049940476067070944,0.16836734693877553,1.336734693877551,0.33673469387755106,0.06190476190476191,0.5178571428571429,-0.2898809523809524,0.2898809523809524,0.643,0.357,DecisionTreeClassifier,DisparateImpactRemover,"('DecisionTreeClassifier', 'DisparateImpactRemover')"
12,0.715,0.715,1.0,0.8338192419825073,0.5,0.5,0.0,0.0,0.9951550203172789,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DecisionTreeClassifier,LFR,"('DecisionTreeClassifier', 'LFR')"
13,0.7,0.7943262411347518,0.7832167832167832,0.7887323943661974,0.6372224266961108,0.6372224266961108,0.000102544757891284,0.0002910692830481065,0.8271552420546062,0.014096422476521816,0.04591836734693877,0.9387755102040817,0.061224489795918324,0.11904761904761907,0.5,0.19047619047619047,0.30952380952380953,0.708,0.29200000000000004,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
14,0.69,0.7718120805369127,0.8041958041958042,0.7876712328767123,0.6038522880628143,0.6038522880628143,1.3485398056324593e-06,4.050879815170514e-06,0.9203422923413138,0.0016387916321469428,0.005102040816326481,0.9931972789115647,0.006802721088435271,0.14047619047619053,0.4107142857142857,0.13511904761904758,0.2755952380952381,0.7230000000000001,0.2769999999999999,DecisionTreeClassifier,Reweighing,"('DecisionTreeClassifier', 'Reweighing')"
0,0.635,0.676829268292683,0.8473282442748091,0.7525423728813558,0.5396061511229118,0.5687576059298595,0.003001736737766811,0.01092979397759094,0.8981417188223357,0.05781717138035804,0.18274111675126903,0.817258883248731,0.18274111675126903,0.15503875968992253,0.23529411764705888,0.1951664386684907,0.1951664386684907,0.85,0.15000000000000002,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.61,0.6687898089171974,0.8015267175572519,0.7291666666666666,0.5239517645757275,0.4781502378581701,0.0036622404011900367,0.012240335469475123,0.9217117901423726,0.06458206328579845,0.2182741116751269,0.7817258883248731,0.2182741116751269,0.20155038759689925,0.25,0.22577519379844962,0.22577519379844962,0.783,0.21699999999999997,KNeighborsClassifier,DisparateImpactRemover,"('KNeighborsClassifier', 'DisparateImpactRemover')"
2,0.655,0.655,1.0,0.7915407854984895,0.5,0.5,0.0,0.0,0.9999152789192962,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,KNeighborsClassifier,LFR,"('KNeighborsClassifier', 'LFR')"
3,0.655,0.6703296703296703,0.9312977099236641,0.779552715654952,0.5308662462661798,0.5881734705166501,0.001425904728708946,0.007496469598804812,0.9640358256142031,0.03880860864670224,0.09137055837563457,0.9086294416243654,0.09137055837563457,0.06976744186046513,0.13235294117647056,0.10106019151846785,0.10106019151846785,0.914,0.08599999999999997,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
4,0.635,0.676829268292683,0.8473282442748091,0.7525423728813558,0.5396061511229118,0.5687576059298595,0.003001736737766811,0.01092979397759094,0.8981498197686969,0.05781717138035804,0.18274111675126903,0.817258883248731,0.18274111675126903,0.15503875968992253,0.23529411764705888,0.1951664386684907,0.1951664386684907,0.85,0.15000000000000002,KNeighborsClassifier,Reweighing,"('KNeighborsClassifier', 'Reweighing')"
5,0.705,0.7647058823529411,0.7938931297709924,0.7790262172284643,0.6650625069144818,0.7780727956632371,0.005838541708068246,0.016569068215753584,0.8477771520638075,0.08465410978783783,0.3248730964467005,0.6751269035532995,0.3248730964467005,0.2093023255813954,0.5441176470588236,0.3767099863201095,0.3767099863201095,0.642,0.358,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
6,0.725,0.8015873015873016,0.7709923664122137,0.7859922178988326,0.7043367629162518,0.7931187078216617,0.006997470915723045,0.018993236262167302,0.8065741563247059,0.09457102618899914,0.3756345177664975,0.6243654822335025,0.3756345177664975,0.2325581395348837,0.6470588235294117,0.4398084815321477,0.4398084815321477,0.65,0.35,LogisticRegression,DisparateImpactRemover,"('LogisticRegression', 'DisparateImpactRemover')"
7,0.655,0.655,1.0,0.7915407854984895,0.5,0.5,0.0,0.0,0.9991694225652278,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LogisticRegression,LFR,"('LogisticRegression', 'LFR')"
8,0.735,0.7635135135135135,0.8625954198473282,0.8100358422939068,0.677674521517867,0.7791791127337095,0.00455657441058957,0.013999995160200842,0.8684956134133347,0.07314730475668807,0.2639593908629442,0.7360406091370558,0.2639593908629442,0.13953488372093026,0.5,0.31976744186046513,0.31976744186046513,0.7,0.30000000000000004,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
9,0.72,0.7659574468085106,0.8244274809160306,0.7941176470588236,0.6730833056754066,0.7781834273702843,0.005291013782981052,0.015460615350836147,0.851647386478998,0.07982592574468399,0.29949238578680204,0.700507614213198,0.29949238578680204,0.17829457364341084,0.5294117647058824,0.3538531691746466,0.3538531691746466,0.656,0.344,LogisticRegression,Reweighing,"('LogisticRegression', 'Reweighing')"
10,0.71,0.762589928057554,0.8091603053435115,0.7851851851851852,0.665449717889147,0.6654497178891471,2.8371976901819113e-05,8.189059227726e-05,0.8656930253326152,0.007594214562947846,0.02876480541455162,1.0431472081218274,0.043147208121827374,0.1937984496124031,0.4852941176470588,-0.14574783401732785,0.33954628362973094,0.6890000000000001,0.31099999999999994,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
11,0.625,0.75,0.6412213740458015,0.691358024691358,0.617712136298263,0.617712136298263,0.008786921630748526,0.023008064990782864,0.7747097136597929,0.10938552083451364,0.4467005076142132,0.5532994923857868,0.4467005076142132,0.3643410852713178,0.6029411764705883,0.48364113087095306,0.48364113087095306,0.619,0.381,DecisionTreeClassifier,DisparateImpactRemover,"('DecisionTreeClassifier', 'DisparateImpactRemover')"
12,0.655,0.655,1.0,0.7915407854984895,0.5,0.5,0.0,0.0,0.9991558440500968,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DecisionTreeClassifier,LFR,"('DecisionTreeClassifier', 'LFR')"
13,0.7,0.7448275862068966,0.8244274809160306,0.7826086956521738,0.6440977984290298,0.6440977984290298,0.004866941383097179,0.014614314182121736,0.8474369606578988,0.07600197147064743,0.2791878172588832,0.7208121827411168,0.2791878172588832,0.17829457364341084,0.47058823529411764,0.32444140446876424,0.32444140446876424,0.688,0.31200000000000006,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
14,0.69,0.7593984962406015,0.7709923664122137,0.7651515151515151,0.6536121252350924,0.6536121252350925,9.501872998141092e-08,2.655839672486276e-07,0.8652107156643476,0.0004357556608889029,0.0016920473773265332,0.9974619289340102,0.0025380710659898,0.27519379844961245,0.5441176470588236,0.13446192430460557,0.409655722754218,0.653,0.347,DecisionTreeClassifier,Reweighing,"('DecisionTreeClassifier', 'Reweighing')"
0,0.65,0.6982248520710059,0.8613138686131386,0.7712418300653594,0.5258950295446645,0.4779283976364269,0.008658924650661426,0.027497371192210247,0.9432330858367444,0.0982563651782315,0.16315789473684206,0.8368421052631579,0.16315789473684206,0.1484375,0.19354838709677424,0.17099294354838712,0.17099294354838712,0.847,0.15300000000000002,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.6,0.6912751677852349,0.7518248175182481,0.7202797202797204,0.510833043679759,0.5309929324527864,0.015163883592038713,0.03957806927676314,0.878408289935862,0.13421935682712025,0.2684210526315789,0.7315789473684211,0.2684210526315789,0.265625,0.27419354838709675,0.2699092741935484,0.2699092741935484,0.722,0.278,KNeighborsClassifier,DisparateImpactRemover,"('KNeighborsClassifier', 'DisparateImpactRemover')"
2,0.685,0.685,1.0,0.8130563798219584,0.5,0.5,0.0,0.0,0.9902854667863812,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,KNeighborsClassifier,LFR,"('KNeighborsClassifier', 'LFR')"
3,0.655,0.6954022988505747,0.8832116788321168,0.7781350482315113,0.5209709187811378,0.46779052253504805,0.007156858494777846,0.02447199397865028,0.9233104141363645,0.08868195311464179,0.13684210526315788,0.8631578947368421,0.13684210526315788,0.125,0.16129032258064513,0.14314516129032256,0.14314516129032256,0.865,0.135,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
4,0.65,0.6982248520710059,0.8613138686131386,0.7712418300653594,0.5258950295446645,0.4779283976364269,0.008658924650661426,0.027497371192210247,0.9163383290109911,0.0982563651782315,0.16315789473684206,0.8368421052631579,0.16315789473684206,0.1484375,0.19354838709677424,0.17099294354838712,0.17099294354838712,0.847,0.15300000000000002,KNeighborsClassifier,Reweighing,"('KNeighborsClassifier', 'Reweighing')"
5,0.725,0.7847222222222222,0.8248175182481752,0.804270462633452,0.6663770130923415,0.797242497972425,0.0008913425909726214,0.0022523764938411814,0.8248579303065099,0.04087595596566436,0.08421052631578951,0.8947368421052632,0.10526315789473684,0.06857638888888884,0.5,-0.21571180555555558,0.2842881944444444,0.704,0.29600000000000004,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
6,0.735,0.8181818181818182,0.7883211678832117,0.8029739776951673,0.7036843934654153,0.7950411308075541,0.0025031236956274752,0.005963007671458106,0.7952442133360916,0.06780157913100451,0.1473684210526316,0.8157894736842105,0.1842105263157895,0.10763888888888884,0.3870967741935484,-0.13972894265232977,0.2473678315412186,0.6739999999999999,0.32600000000000007,LogisticRegression,DisparateImpactRemover,"('LogisticRegression', 'DisparateImpactRemover')"
7,0.685,0.685,1.0,0.8130563798219584,0.5,0.5,0.0,0.0,0.9717137716641135,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LogisticRegression,LFR,"('LogisticRegression', 'LFR')"
8,0.705,0.756578947368421,0.8394160583941606,0.7958477508650519,0.6260572355462866,0.7717529834318155,0.00024003524481439054,0.0006404396772075395,0.8551646130145869,0.021486752129676934,0.04210526315789476,0.9473684210526315,0.052631578947368474,0.05295138888888884,0.5967741935483871,-0.27191140232974914,0.324862791218638,0.736,0.264,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
9,0.725,0.777027027027027,0.8394160583941606,0.8070175438596491,0.6578032672923184,0.797358359402155,0.0005193745855979134,0.0013462761157080362,0.8565308651835909,0.031381371201314436,0.06315789473684219,0.9210526315789472,0.07894736842105277,0.05295138888888884,0.532258064516129,-0.23965333781362008,0.2926047267025089,0.7,0.30000000000000004,LogisticRegression,Reweighing,"('LogisticRegression', 'Reweighing')"
10,0.6,0.7355371900826446,0.6496350364963503,0.689922480620155,0.5708492642799212,0.5708492642799212,0.004578399994303539,0.010531746593111624,0.7483799912637532,0.09151274356303198,0.20526315789473693,0.7434210526315789,0.25657894736842113,0.25607638888888884,0.5161290322580645,-0.13002632168458783,0.38610271057347667,0.61,0.39,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
11,0.595,0.7592592592592593,0.5985401459854015,0.6693877551020408,0.5929208666434944,0.5929208666434944,0.01604214251815319,0.036112285396568695,0.7007052552796978,0.16571045299983217,0.3789473684210527,0.5789473684210525,0.42105263157894746,0.4296875,0.41935483870967744,0.005166330645161282,0.42452116935483875,0.605,0.395,DecisionTreeClassifier,DisparateImpactRemover,"('DecisionTreeClassifier', 'DisparateImpactRemover')"
12,0.685,0.685,1.0,0.8130563798219584,0.5,0.5,0.0,0.0,0.9904089431416427,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DecisionTreeClassifier,LFR,"('DecisionTreeClassifier', 'LFR')"
13,0.64,0.7443609022556391,0.7226277372262774,0.7333333333333334,0.5914725987718689,0.5914725987718689,0.0023421275852462883,0.005601980513414275,0.836823371788758,0.06561811371878648,0.14210526315789473,0.8223684210526316,0.17763157894736836,0.17795138888888884,0.5483870967741935,-0.18521785394265233,0.3631692428315412,0.6599999999999999,0.3400000000000001,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
14,0.555,0.6935483870967742,0.6277372262773723,0.6590038314176245,0.5122813115513846,0.5122813115513846,0.024703042905314415,0.05727714751140516,0.7453365440878268,0.179605302026775,0.4,0.6,0.4,0.3984375,0.4032258064516129,0.40083165322580644,0.40083165322580644,0.631,0.369,DecisionTreeClassifier,Reweighing,"('DecisionTreeClassifier', 'Reweighing')"
0,0.655,0.7239263803680982,0.8309859154929577,0.7737704918032786,0.5275619232637203,0.5670228266148616,0.006241495797518981,0.02034275429305625,0.8896110872991041,0.08378799923247832,0.19072164948453607,0.8092783505154639,0.19072164948453607,0.17391304347826086,0.2321428571428571,0.20302795031055898,0.20302795031055898,0.8240000000000001,0.17599999999999993,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.635,0.7169811320754716,0.8028169014084507,0.7574750830564784,0.5134774162214668,0.5387323943661972,0.007001121356737042,0.02181040057261414,0.8531884037397068,0.08930342725903671,0.21134020618556704,0.788659793814433,0.21134020618556704,0.2028985507246377,0.2321428571428571,0.2175207039337474,0.2175207039337474,0.774,0.22599999999999998,KNeighborsClassifier,DisparateImpactRemover,"('KNeighborsClassifier', 'DisparateImpactRemover')"
2,0.71,0.71,1.0,0.8304093567251462,0.5,0.5,0.0,0.0,0.9990980665038286,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,KNeighborsClassifier,LFR,"('KNeighborsClassifier', 'LFR')"
3,0.685,0.7283236994219653,0.8873239436619719,0.8,0.5384895580378825,0.5701796988829528,0.004422556384020421,0.016672398025122936,0.9202814517800914,0.06947580551096505,0.1391752577319587,0.8608247422680413,0.1391752577319587,0.1159420289855072,0.1964285714285714,0.1561853002070393,0.1561853002070393,0.848,0.15200000000000002,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
4,0.655,0.7239263803680982,0.8309859154929577,0.7737704918032786,0.5275619232637203,0.5670228266148616,0.006241495797518981,0.02034275429305625,0.8897612439377043,0.08378799923247832,0.19072164948453607,0.8092783505154639,0.19072164948453607,0.17391304347826086,0.2321428571428571,0.20302795031055898,0.20302795031055898,0.8240000000000001,0.17599999999999993,KNeighborsClassifier,Reweighing,"('KNeighborsClassifier', 'Reweighing')"
5,0.75,0.7839506172839507,0.8943661971830986,0.8355263157894737,0.6454589606605148,0.7678484701311317,0.006429606373016164,0.020708429613733887,0.8554399732275051,0.08517439379162099,0.19587628865979378,0.8041237113402062,0.19587628865979378,0.10869565217391308,0.4107142857142857,0.2597049689440994,0.2597049689440994,0.764,0.236,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
6,0.765,0.8187919463087249,0.8591549295774648,0.838487972508591,0.6968188440990772,0.766270033997086,0.008988864963075244,0.02559092889796934,0.8329347710823982,0.1028884711756619,0.2628865979381443,0.7371134020618557,0.2628865979381443,0.14492753623188404,0.5535714285714286,0.3492494824016563,0.3492494824016563,0.732,0.268,LogisticRegression,DisparateImpactRemover,"('LogisticRegression', 'DisparateImpactRemover')"
7,0.71,0.71,1.0,0.8304093567251462,0.5,0.5,0.0,0.0,0.9996014207603977,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LogisticRegression,LFR,"('LogisticRegression', 'LFR')"
