,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
0,0.6340080971659919,0.6318289786223278,0.4724689165186501,0.540650406504065,0.620907077306944,0.6822388036031464,0.013056344054447055,0.020445275268600932,0.6266275094788598,0.15875358642807263,0.15979305247597927,1.6824494949494948,0.6824494949494948,0.16055192726341405,0.11015616222896302,-0.13535404474618853,0.13535404474618853,0.9763562753036438,0.023643724696356228,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.6340080971659919,0.6363636363636364,0.46003552397868563,0.534020618556701,0.6198987143702952,0.6682340565000423,0.014175592514814622,0.022333660540140535,0.6300760957613667,0.16503643437942764,0.164730229120473,1.7504377104377102,0.7504377104377102,0.17956844666410554,0.10583080552746882,-0.14269962609578718,0.14269962609578718,0.974412955465587,0.02558704453441296,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
2,0.6574898785425102,0.6372549019607843,0.5772646536412078,0.6057781919850885,0.6509835172967944,0.7185848029264993,0.017119615305777686,0.026067353952085884,0.5739472250982715,0.18268089760378634,0.19099778270509982,1.6693084693084694,0.6693084693084694,0.22299590216416953,0.10712279519155152,-0.16505934867786054,0.16505934867786054,0.9964372469635627,0.0035627530364372717,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
3,0.6607287449392713,0.6614349775784754,0.5239786856127886,0.5847373637264618,0.6496381523302038,0.7093681278017425,5.6012625828660845e-06,8.686536775417618e-06,0.6692474829337065,0.0033477818509631777,0.0034146341463414664,0.9906040268456375,0.00939597315436247,0.023834677935715254,0.08824851140321313,0.03220691673374894,0.05604159466946419,0.9948178137651822,0.005182186234817809,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
4,0.6647773279352227,0.6595289079229122,0.5470692717584369,0.5980582524271845,0.6552310644506469,0.7049752072232089,0.02444190675190211,0.037640003121499156,0.5857355338556429,0.21642039242066655,0.2228529194382853,1.9720180528691167,0.9720180528691167,0.2897778204635677,0.11352657004830921,-0.20165219525593847,0.20165219525593847,0.9736032388663968,0.02639676113360323,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
5,0.6639676113360324,0.6587982832618026,0.5452930728241563,0.596695821185617,0.6543429649835066,0.7076923686881502,0.0024672890890486687,0.0038007542624450942,0.6222937468830397,0.06989664328532583,0.07194382852919434,1.2184960718294051,0.21849607182940511,0.08006787040594182,0.00028086731827883793,-0.04017436886211033,0.04017436886211033,0.9778137651821862,0.022186234817813788,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
0,0.6283400809716599,0.5907079646017699,0.49353049907578556,0.5377643504531721,0.6134799469442328,0.6316166561016795,0.0021963589736551103,0.003393098486823671,0.6572888368791644,0.06594794733132195,0.06729450946471549,1.2094731347247536,0.2094731347247536,0.09626178121359741,0.002979509339280706,-0.04664113593715835,0.04962064527643906,0.9781376518218623,0.021862348178137703,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.6477732793522267,0.6,0.5878003696857671,0.5938375350140056,0.6411624326815002,0.6668779664086678,0.0025809158074787675,0.003907845016378284,0.5496851293281141,0.07162448434927239,0.07509694198779615,1.198026331101577,0.19802633110157708,0.09995058067704476,0.005505993866740999,-0.04722229340515188,0.05272828727189288,0.9794331983805667,0.02056680161943325,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
2,0.6680161943319838,0.6297029702970297,0.5878003696857671,0.6080305927342257,0.6591739600590218,0.7224054078528929,0.017077099962878317,0.02598712379360078,0.5538620994788019,0.18242550056516837,0.18998570142456178,1.6722570973484494,0.6722570973484494,0.27182392601221367,0.06826735433509898,-0.1700456401736563,0.1700456401736563,0.9978947368421053,0.002105263157894721,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
3,0.6647773279352227,0.6439909297052154,0.5249537892791127,0.5784114052953155,0.6493645027087207,0.7135494627837231,0.0001706387927692954,0.00026465098989694817,0.6625236753927088,0.01849641025275929,0.018773499973521124,0.9492011177187075,0.05079888228129248,0.024286067280878232,0.117699330917201,0.046706631818161384,0.07099269909903962,0.9931983805668017,0.006801619433198347,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
