,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
10,0.73,0.8368794326241135,0.7919463087248322,0.8137931034482757,0.6704829582839847,0.6704829582839847,0.0014556895196169845,0.0038394381301367505,0.8501770546489037,0.05577998201180852,0.1384159881569208,1.2422279792746114,0.24222797927461137,0.21379310344827585,0.4791666666666667,-0.13268678160919542,0.3464798850574713,0.672,0.32799999999999996,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
11,0.66,0.8461538461538461,0.6644295302013423,0.7443609022556391,0.6557441768653771,0.655744176865377,1.371794005554372e-05,3.304169266810696e-05,0.7496950549914909,0.005245585248890129,0.014063656550703185,1.0246113989637307,0.024611398963730657,0.08793103448275863,0.02083333333333337,0.03354885057471263,0.054382183908046,0.653,0.347,DecisionTreeClassifier,DisparateImpactRemover,"('DecisionTreeClassifier', 'DisparateImpactRemover')"
12,0.745,0.745,1.0,0.8538681948424068,0.5,0.5,0.0,0.0,0.9986492421476739,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DecisionTreeClassifier,LFR,"('DecisionTreeClassifier', 'LFR')"
13,0.68,0.8195488721804511,0.7315436241610739,0.773049645390071,0.6304776944334781,0.630477694433478,0.0002029325155344236,0.000514158251362242,0.8767895142131822,0.019886492666541022,0.051073279052553655,0.9284974093264249,0.07150259067357512,0.23793103448275865,0.5625,0.16228448275862067,0.4002155172413793,0.6759999999999999,0.32400000000000007,DecisionTreeClassifier,MetricOptRemover,"('DecisionTreeClassifier', 'MetricOptRemover')"
14,0.715,0.815068493150685,0.7986577181208053,0.8067796610169492,0.6346229767074615,0.6346229767074616,0.0021137714124637857,0.005751967744518859,0.8762239916137786,0.06802240646494068,0.16432272390821612,1.2875647668393781,0.28756476683937815,0.2068965517241379,0.5625,-0.17780172413793105,0.38469827586206895,0.722,0.278,DecisionTreeClassifier,Reweighing,"('DecisionTreeClassifier', 'Reweighing')"
0,0.67,0.7333333333333333,0.8461538461538461,0.7857142857142856,0.5371120107962213,0.51797325481536,0.003890498346643137,0.01385096798897719,0.9223534990014259,0.06579516949597707,0.1785714285714286,0.8214285714285714,0.1785714285714286,0.15714285714285714,0.2321428571428571,0.19464285714285712,0.19464285714285712,0.815,0.18500000000000005,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.59,0.7364341085271318,0.6643356643356644,0.6985294117647058,0.5339222181327444,0.5647773279352227,0.0008972437152449594,0.002397361128962842,0.8011333646071909,0.043288838014935334,0.14795918367346939,1.2959183673469388,0.29591836734693877,0.0023809523809523725,0.6071428571428571,-0.30238095238095236,0.30476190476190473,0.7390000000000001,0.2609999999999999,KNeighborsClassifier,DisparateImpactRemover,"('KNeighborsClassifier', 'DisparateImpactRemover')"
2,0.715,0.715,1.0,0.8338192419825073,0.5,0.5,0.0,0.0,0.9998559949315482,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,KNeighborsClassifier,LFR,"('KNeighborsClassifier', 'LFR')"
3,0.725,0.7315789473684211,0.972027972027972,0.8348348348348349,0.5386455649613544,0.5343516132989817,0.0010365385029455498,0.006990546453203285,0.9982820652943927,0.03277367626722312,0.05102040816326525,0.9489795918367347,0.05102040816326525,0.02857142857142858,0.1071428571428571,0.06785714285714284,0.06785714285714284,0.9380000000000001,0.061999999999999944,KNeighborsClassifier,MetricOptRemover,"('KNeighborsClassifier', 'MetricOptRemover')"
4,0.67,0.7333333333333333,0.8461538461538461,0.7857142857142856,0.5371120107962213,0.51797325481536,0.003890498346643137,0.01385096798897719,0.9223200371488987,0.06579516949597707,0.1785714285714286,0.8214285714285714,0.1785714285714286,0.15714285714285714,0.2321428571428571,0.19464285714285712,0.19464285714285712,0.815,0.18500000000000005,KNeighborsClassifier,Reweighing,"('KNeighborsClassifier', 'Reweighing')"
5,0.75,0.7961783439490446,0.8741258741258742,0.8333333333333334,0.6563611826769722,0.7559808612440191,0.004027814105192047,0.013023501487956581,0.9132267076250121,0.09910436009004796,0.2908163265306123,1.5816326530612246,0.5816326530612246,0.5523809523809524,0.4464285714285714,-0.05297619047619051,0.4994047619047619,0.776,0.22399999999999998,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
6,0.73,0.8068965517241379,0.8181818181818182,0.8125000000000001,0.6634768740031898,0.740645319592688,0.0023147354242302534,0.006746455282208686,0.8956120582500324,0.07198617998003834,0.22959183673469385,1.4591836734693877,0.4591836734693877,0.4952380952380953,0.5178571428571428,0.011309523809523742,0.506547619047619,0.7270000000000001,0.2729999999999999,LogisticRegression,DisparateImpactRemover,"('LogisticRegression', 'DisparateImpactRemover')"
7,0.715,0.715,1.0,0.8338192419825073,0.5,0.5,0.0,0.0,0.9995829545425757,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LogisticRegression,LFR,"('LogisticRegression', 'LFR')"
8,0.745,0.7705882352941177,0.916083916083916,0.8370607028753994,0.6159366948840632,0.7364740522635259,0.0006927475837377149,0.002660585604687204,0.9260078740531766,0.040008002400800276,0.10204081632653061,1.1360544217687074,0.1360544217687074,0.25476190476190474,0.3214285714285714,0.033333333333333326,0.28809523809523807,0.86,0.14,LogisticRegression,MetricOptRemover,"('LogisticRegression', 'MetricOptRemover')"
9,0.755,0.79375,0.8881118881118881,0.8382838283828383,0.6545822598454177,0.7513188565820145,0.004578560320398738,0.015301612734785143,0.9136072300995579,0.10714285714285737,0.30612244897959184,1.6122448979591837,0.6122448979591837,0.5666666666666667,0.4285714285714286,-0.06904761904761902,0.4976190476190476,0.7969999999999999,0.20300000000000007,LogisticRegression,Reweighing,"('LogisticRegression', 'Reweighing')"
10,0.66,0.7697841726618705,0.7482517482517482,0.7588652482269503,0.5934241197399092,0.5934241197399092,0.0001510764782082681,0.00042372905684247183,0.8874791167521833,0.017065630080690182,0.056122448979591844,0.9251700680272109,0.07482993197278909,0.08333333333333337,0.4464285714285714,0.181547619047619,0.2648809523809524,0.71,0.29000000000000004,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
